,city,date,price,ratio
28,廊坊,201405,7348,0.59
29,廊坊,201404,7305,-0.99
30,廊坊,201403,7378,0.19
31,廊坊,201402,7364,2.34
32,廊坊,201401,7196,-1.09
33,廊坊,201312,7275,0.37
34,廊坊,201311,7248,1.05
35,廊坊,201310,7173,1.73
36,廊坊,201309,7051,1.89
37,廊坊,201308,6920,1.27
38,廊坊,201307,6833,0.52
39,廊坊,201306,6798,2.80
40,廊坊,201305,6613,1.57
41,廊坊,201304,6511,0.53
42,廊坊,201303,6477,1.81
43,廊坊,201302,6362,0.63
44,廊坊,201301,6322,2.71
45,廊坊,201212,6155,-0.08
46,廊坊,201211,6160,0
47,廊坊,201210,6160,-0.28
48,廊坊,201209,6177,0.78
49,廊坊,201208,6129,0.23
50,廊坊,201207,6115,-0.52
51,廊坊,201206,6147,-0.55
52,廊坊,201205,6181,-0.77
53,廊坊,201204,6229,-1.02
54,廊坊,201203,6293,-0.65
55,廊坊,201202,6334,-2.75
56,廊坊,201201,6513,-0.46
57,廊坊,201112,6543,1.02
58,廊坊,201111,6477,-0.71
59,廊坊,201110,6523,-1.58
60,廊坊,201109,6628,-1.82
61,廊坊,201108,6751,-1.29
62,廊坊,201107,6839,-0.61
63,廊坊,201106,6881,-0.17
64,廊坊,201105,6893,1.71
65,廊坊,201104,6777,1.41
66,廊坊,201103,6683,0.12
67,廊坊,201102,6675,0.71
68,廊坊,201101,6628,0.94
69,廊坊,201012,6566,2.00
70,廊坊,201011,6437,0.91
71,廊坊,201010,6379,0.41
72,廊坊,201009,6353,2.70
73,廊坊,201008,6186,4.51
74,廊坊,201007,5919,1.49
75,廊坊,201006,5832,0.88
0,连云港,201609,6142,1.05
1,连云港,201608,6078,2.13
2,连云港,201607,5951,1.43
3,连云港,201606,5867,0.22
4,连云港,201605,5854,-0.27
5,连云港,201604,5870,1.12
6,连云港,201603,5805,-1.01
7,连云港,201602,5864,0.57
8,连云港,201601,5831,-0.21
9,连云港,201512,5843,-0.21
10,连云港,201511,5855,0.46
11,连云港,201510,5828,-1.69
12,连云港,201509,5928,1.46
13,连云港,201508,5843,0.19
14,连云港,201507,5832,-0.56
15,连云港,201506,5865,0.19
16,连云港,201505,5854,0.76
17,连云港,201504,5810,0.16
18,连云港,201503,5801,-0.19
19,连云港,201502,5812,1.13
20,连云港,201501,5747,-0.35
21,连云港,201412,5767,0.54
22,连云港,201411,5736,-0.86
23,连云港,201410,5786,-0.22
24,连云港,201409,5799,-0.09
25,连云港,201408,5804,-0.21
26,连云港,201407,5816,-0.53
27,连云港,201406,5847,1.41
28,连云港,201405,5766,-0.42
29,连云港,201404,5790,1.35
30,连云港,201403,5713,-0.05
31,连云港,201402,5716,0.21
32,连云港,201401,5704,-0.25
33,连云港,201312,5718,-1.02
34,连云港,201311,5777,0.04
35,连云港,201310,5775,-2.19
36,连云港,201309,5904,0.46
37,连云港,201308,5877,0.58
38,连云港,201307,5843,-0.29
39,连云港,201306,5860,1.54
40,连云港,201305,5771,1.76
41,连云港,201304,5671,1.41
42,连云港,201303,5592,0.29
43,连云港,201302,5576,0.27
44,连云港,201301,5561,2.51
45,连云港,201212,5425,3.00
46,连云港,201211,5267,0.94
47,连云港,201210,5218,-1.92
48,连云港,201209,5320,1.05
49,连云港,201208,5265,0.13
50,连云港,201207,5258,1.21
51,连云港,201206,5195,-0.44
52,连云港,201205,5218,-0.86
53,连云港,201204,5263,-0.49
54,连云港,201203,5289,0.78
55,连云港,201202,5248,1.55
56,连云港,201201,5168,-1.69
57,连云港,201112,5257,-0.13
58,连云港,201111,5264,0.29
59,连云港,201110,5249,-0.04
60,连云港,201109,5251,0.27
61,连云港,201108,5237,1.04
62,连云港,201107,5183,0.66
63,连云港,201106,5149,1.30
64,连云港,201105,5083,1.40
65,连云港,201104,5013,1.17
66,连云港,201103,4955,0.10
67,连云港,201102,4950,0.81
